"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Impressions,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Impressions from Unpaid posts","Impressions from Boosted posts","Reach from Organic posts","Reach from Boosted posts","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Engaged users","Negative feedback from users","Unique negative feedback from users","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Percentage of 15-second views at interval 0","Percentage of 15-second views at interval 1","Percentage of 15-second views at interval 2","Percentage of 15-second views at interval 3","Percentage of 15-second views at interval 4","Percentage of 15-second views at interval 5","Percentage of 15-second views at interval 6","Percentage of 15-second views at interval 7","Percentage of 15-second views at interval 8","Percentage of 15-second views at interval 9","Percentage of 15-second views at interval 10","Percentage of 15-second views at interval 11","Percentage of 15-second views at interval 12","Percentage of 15-second views at interval 13","Percentage of 15-second views at interval 14","Percentage of 15-second views at interval 15","Percentage of 15-second views at interval 16","Percentage of 15-second views at interval 17","Percentage of 15-second views at interval 18","Percentage of 15-second views at interval 19","Percentage of 15-second views at interval 20","Percentage of 15-second views at interval 21","Percentage of 15-second views at interval 22","Percentage of 15-second views at interval 23","Percentage of 15-second views at interval 24","Percentage of 15-second views at interval 25","Percentage of 15-second views at interval 26","Percentage of 15-second views at interval 27","Percentage of 15-second views at interval 28","Percentage of 15-second views at interval 29","Percentage of 15-second views at interval 30","Percentage of 15-second views at interval 31","Percentage of 15-second views at interval 32","Percentage of 15-second views at interval 33","Percentage of 15-second views at interval 34","Percentage of 15-second views at interval 35","Percentage of 15-second views at interval 36","Percentage of 15-second views at interval 37","Percentage of 15-second views at interval 38","Percentage of 15-second views at interval 39","Percentage of 15-second views at interval 40","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Percentage of total views at interval 0","Percentage of total views at interval 1","Percentage of total views at interval 2","Percentage of total views at interval 3","Percentage of total views at interval 4","Percentage of total views at interval 5","Percentage of total views at interval 6","Percentage of total views at interval 7","Percentage of total views at interval 8","Percentage of total views at interval 9","Percentage of total views at interval 10","Percentage of total views at interval 11","Percentage of total views at interval 12","Percentage of total views at interval 13","Percentage of total views at interval 14","Percentage of total views at interval 15","Percentage of total views at interval 16","Percentage of total views at interval 17","Percentage of total views at interval 18","Percentage of total views at interval 19","Percentage of total views at interval 20","Percentage of total views at interval 21","Percentage of total views at interval 22","Percentage of total views at interval 23","Percentage of total views at interval 24","Percentage of total views at interval 25","Percentage of total views at interval 26","Percentage of total views at interval 27","Percentage of total views at interval 28","Percentage of total views at interval 29","Percentage of total views at interval 30","Percentage of total views at interval 31","Percentage of total views at interval 32","Percentage of total views at interval 33","Percentage of total views at interval 34","Percentage of total views at interval 35","Percentage of total views at interval 36","Percentage of total views at interval 37","Percentage of total views at interval 38","Percentage of total views at interval 39","Percentage of total views at interval 40","Views by top audience (M, 25-34)","Views by top audience (F, 25-34)","Views by top audience (F, 18-24)","Views by top audience (F, 45-54)","Views by top audience (M, 35-44)","Views by top audience (M, 45-54)","Views by top audience (M, 18-24)","Views by top audience (F, 35-44)","Views by top audience (F, 55-64)","Views by top audience (M, 55-64)","Views by top audience (M, 65+)","Views by top audience (F, 65+)","Views by country (Mongolia (MN))","Views by country (Kazakhstan (KZ))","Views by country (South Korea (KR))","Views by country (Ireland (IE))","Views by country (United States (US))","Views by country (United Kingdom (GB))","Views by country (Turkey (TR))","Views by country (Australia (AU))","Views by country (Russia (RU))","Negative feedback from users: Hide all","Negative feedback from users: Hide","Unique negative feedback from users: Hide all","Unique negative feedback from users: Hide","Views by country (Japan (JP))","Views by country (Czech Republic (CZ))","Views by country (France (FR))","Views by country (Hungary (HU))","Views by country (Germany (DE))","Views by country (Switzerland (CH))","Views by country (Sweden (SE))","Views by country (Taiwan (TW))","Views by country (China (CN))","Views by country (India (IN))","Views by country (Canada (CA))","Views by country (Austria (AT))","Views by country (Myanmar (MM))","Views by country (Belgium (BE))","Views by country (Pakistan (PK))","Views by country (Philippines (PH))","Views by country (Bolivia (BO))","Views by country (Afghanistan (AF))","Views by country (Italy (IT))","Views by country (Slovakia (SK))","Views by country (Spain (ES))","Views by country (Syria (SY))","Views by country (Saudi Arabia (SA))","Views by country (Ecuador (EC))","Views by country (Mexico (MX))","Views by country (Netherlands (NL))","Views by country (Latvia (LV))","Views by country (Ukraine (UA))","Views by country (Cambodia (KH))","Views by country (Sri Lanka (LK))","Views by country (Singapore (SG))","Views by country (Bulgaria (BG))","Views by country (Bangladesh (BD))","Views by country (Indonesia (ID))","Views by country (Malaysia (MY))","Views by country (Belarus (BY))","Views by country (Croatia (HR))","Views by country (South Sudan (SS))","Views by country (Vietnam (VN))","Views by country (Luxembourg (LU))","Views by country (Poland (PL))","Views by country (Norway (NO))","Returning viewers","1-minute video views by returning viewers","Seconds viewed by returning viewers","Average Seconds viewed by returning viewers","Views by country (United Arab Emirates (AE))","Views by country (Guam (GU))","Views by country (Côte d'Ivoire (CI))","Views by country (Puerto Rico (PR))","Views by country (Egypt (EG))","Views by country (Papua New Guinea (PG))","Views by country (Laos (LA))","Views by country (Iran (IR))","Views by country (Romania (RO))","Views by country (Israel (IL))","Views by country (New Zealand (NZ))","Views by country (Moldova (MD))","Views by country (Macau (MO))","Views by country (Hong Kong (HK))","Views by country (Kyrgyzstan (KG))","Views by country (Thailand (TH))","Views by country (Finland (FI))","Views by country (Serbia (RS))","Views by country (Cyprus (CY))","Views by country (Kosovo (XK))","Views by country (Peru (PE))","Views by country (Kuwait (KW))","Views by country (Iraq (IQ))","Views by country (Paraguay (PY))","Views by country (Brazil (BR))","Views by country (Malta (MT))","Views by country (Morocco (MA))","Views by country (Cuba (CU))","Views by country (Estonia (EE))","Views by country (Maldives (MV))","Views by country (Tajikistan (TJ))","Views by country (Colombia (CO))","Views by country (Algeria (DZ))","Views by country (Portugal (PT))","Views by country (Northern Mariana Islands (MP))","Views by country (Georgia (GE))","Views by country (Uzbekistan (UZ))","Views by country (Greece (GR))","Views by country (Bhutan (BT))","Views by country (Denmark (DK))","Views by country (Nicaragua (NI))","Views by country (Madagascar (MG))","Views by country (Nigeria (NG))","Views by country (Honduras (HN))","Views by country (Senegal (SN))","Views by country (Haiti (HT))","Views by country (Ghana (GH))","Views by country (Costa Rica (CR))","Views by country (Sudan (SD))","Views by country (French Guiana (GF))","Views by country (North Korea (KP))","Views by country (Albania (AL))","Views by country (Angola (AO))","Views by country (Brunei (BN))","Views by country (Jordan (JO))","Views by country (Lebanon (LB))","Views by country (Ethiopia (ET))","Views by country (Nepal (NP))","Views by country (Chile (CL))","Views by country (Guatemala (GT))","Views by country (Iceland (IS))","Views by country (Libya (LY))","Views by country (Azerbaijan (AZ))","Views by country (Argentina (AR))","Views by country (South Africa (ZA))","Views by country (Macedonia (MK))","Views by country (Seychelles (SC))","Views by country (Lithuania (LT))","Views by country (Burkina Faso (BF))","Views by country (Armenia (AM))","Views by country (Bosnia and Herzegovina (BA))","Views by country (Trinidad and Tobago (TT))","Views by country (Montenegro (ME))","Views by country (Uganda (UG))","Views by country (Tunisia (TN))","Views by country (Tanzania (TZ))","Views by country (Marshall Islands (MH))","Views by country (Uruguay (UY))","Views by country (The Gambia (GM))","Views by country (Democratic Republic of the Congo (CD))","Views by country (Suriname (SR))","Views by country (El Salvador (SV))","Views by country (Botswana (BW))","Views by country (Guinea (GN))","Views by country (Cameroon (CM))","Views by country (Republic of the Congo (CG))","Views by country (Burundi (BI))","Views by country (Slovenia (SI))","Views by country (Mauritius (MU))","Views by country (Venezuela (VE))","Views by country (Qatar (QA))","Views by country (Palestine (PS))","Views by country (Mozambique (MZ))","Views by country (Mali (ML))","Views by country (Togo (TG))"
101895391968145,101894151968269,"Unitel Khovsgol",,,0,"03/02/2021 05:03",N/A,https://www.facebook.com/unitelkhovsgol/posts/pfbid0CshseJKsHedk9b21UwKBV5DV4h18TBWrki65nDCkyKPRyGf5gFg6MFJYtuj4fipgl,0,0,Photo,,,,,Lifetime,7,7,60,3,0,57,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
102321691925515,101894151968269,"Unitel Khovsgol","Status update",https://www.facebook.com/442349245787583/posts/3896351033720703/?app=fbl,0,"03/02/2021 20:03",N/A,https://www.facebook.com/unitelkhovsgol/posts/pfbid02eDZen23WcxtCmq9ppUHjN9g6ndLL3xQ54hV3fbio6rdjE7emH5i9ncvedCfeYLXfl,0,1,Photo,,,,,Lifetime,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
102755635215454,101894151968269,"Unitel Khovsgol","Status update",https://www.facebook.com/146686400039/posts/10159034161015040/?app=fbl,0,"03/03/2021 10:03",N/A,https://www.facebook.com/unitelkhovsgol/posts/pfbid02uBtmTRwa68XSGJnN75Z5cjFPGKqPWEACTHhaJoi94QJJCK8HvWtgVL5RMRuJ7DUxl,0,1,Text,,,,,Lifetime,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
104121695078848,101894151968269,"Unitel Khovsgol","Status update",https://www.facebook.com/442349245787583/posts/3901727103183096/?app=fbl,0,"03/04/2021 19:03",N/A,https://www.facebook.com/unitelkhovsgol/posts/pfbid0QZFAZehetpN2dHMjeKngjMMGUC67tjomaTs1tZj398yoBA8Jxap6SHBH5APif3UVl,0,1,Photo,,,,,Lifetime,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
117914743699543,101894151968269,"Unitel Khovsgol",,"COVID-19 Хөвсгөл аймгийн нөхцөл байдалтай холбоотойгоор Unitel Хөвсгөл салбар 3-р сарын 29ныг хүртэл ажиллахгүй.
Та Unitel app, Agent, MD цэгүүдээс үйлчилгээгээ авах боломжтой.
Зайгаа барьж маскаа зүүгээрээ ✌✌✌",0,"03/24/2021 19:03",N/A,https://www.facebook.com/unitelkhovsgol/posts/pfbid023T7EfxcoCzDRgbDdsQbH3bV7EWhQj2qiupyGm8gPH6zLNPCGWN2NpWCWDbdo2ctxl,0,0,Text,,,,,Lifetime,51,49,75,4,2,69,6,51,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,
117929603698057,101894151968269,"Unitel Khovsgol",,"Unitel Агент үйлчилгээний цэгүүдтэй танилцаарай.
-Сим сэргээх
1520971014773289,761959820674416,"Unitel Bayankhongor","Status update",,6,"03/22/2021 04:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0DmgwrmabCC1KKAnmoXMgWe1CQpNdhQj8C5qVH7v97g9tfGbmDr2ZKdp7ZCPSs63Wl,0,1,Video,,,,,Lifetime,65,62,0,0,0,0,0,65,0,62,0,2,0,2,0,0,2,0,0,0,0,0,10.784,30.654,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519494538254270,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/19/2021 23:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02dzEt5Hy1MuGLdpUXtvWBnejJ3Qxh8VbX75BRyjGfW5RZxin7mrjcNA8VwCemoSvml,0,1,Other,,,,,Lifetime,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518861418317582,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/18/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02LtPn1Rpk4u1naswaianpRiZka7wkfQN73rYveoXmUZYaoRhSyye8ep5ZVwR2KDTwl,0,1,Photo,,,,,Lifetime,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518861181650939,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/18/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02Pf9ivzS6UDyD1PzMSpXUbvU2FoULRXhS9NXV1hSBCP6hRJx6MesQR1cXWtwBzcFul,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518861104984280,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/18/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0NGZ9teLamHVvkUvDuBieLSKmu8Qtsc6RcKQj3grcAMMA4ToxRYXYLPpnj9oNNJk1l,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516205455249845,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/15/2021 04:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02MSW3zFMarBLWpMtYaBozg5KU8JiEjJhSf8HbZkXJ1zfXdDSVmF6hju6pGwpa1FTXl,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514717482065309,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/13/2021 01:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0HeLPiti6gs8QZCqqLck1vErVkXXMsuxyDNGm6BQqFVCbsduB9zAUMSPiiZAWk9gYl,0,1,Photo,,,,,Lifetime,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514228155447575,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/12/2021 06:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0vinrXdCHDNwGfGhn4328Ws2b4zDTRDBvnXVyZgJ2fT5QAd6X4oaci9zHqD9QGSifl,0,1,Other,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512893615581029,761959820674416,"Unitel Bayankhongor","БАЯНХОНГОР АЙМГИЙН НЭГДСЭН БҮЛГЭМ",,0,"03/10/2021 03:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02wzQ34zzDW4ytyEAsxzebPW5mUhvfdMzLQfxgQP9HPEoc8WHEgHvjGPNeYGDsjznJl,0,1,Other,,,,,Lifetime,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512317258971998,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/09/2021 06:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid035vPc1QHqxQ1uSCi6D2ytuk6NyYMNYbF11df1ZfddsX5cPb9p3d9jX5dtnu6FqHGVl,0,1,Other,,,,,Lifetime,2,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512240008979723,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/09/2021 04:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0AjkbbWLmRpWSkNkd6sxumQKiPvP63bdAnZgKytFktKq7pVoPX1XpoJNvrhtZvhz2l,0,1,Photo,,,,,Lifetime,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510705082466549,761959820674416,"Unitel Bayankhongor","Status update",,44,"03/06/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0u3GQFQaSLc1ozVUmiUQRQMg7Pco5Xr1KWK4w9BNNQ2CPDqBJbRcepEdF1KqMmvWul,0,1,Video,,,,,Lifetime,68,63,0,0,0,0,0,68,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2.647,10.86,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510704819133242,761959820674416,"Unitel Bayankhongor","Status update",,49,"03/06/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02Y4ms9uKodxEwZbiuwFRjhBJT3Ywjs9najJyE5UrMuitM28XmsbNBsa6iu291L8UBl,1,1,Video,,,,,Lifetime,67,64,0,0,0,0,0,67,0,64,0,1,0,1,0,0,1,0,0,0,0,0,11.681,10.377,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510704739133250,761959820674416,"Unitel Bayankhongor","Status update",,46,"03/06/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02yycbvpESvypu3p1T8xQMLy4XegtKtGA3caPSwTwAzzcR1zWHiYTxsXEi33xTALj9l,1,1,Video,,,,,Lifetime,58,55,0,0,0,0,0,58,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3.856,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510704539133270,761959820674416,"Unitel Bayankhongor","Status update",,11,"03/06/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02GeEXAcejXLEGBK1uLjygMDW5SYjrBgWuhFrLUAWAzfKZWLqZJZM5hARCSoDNV78ul,0,1,Video,,,,,Lifetime,56,54,0,0,0,0,0,56,0,54,0,0,0,0,0,0,0,0,0,0,0,0,8.332,10.371,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510704462466611,761959820674416,"Unitel Bayankhongor","Status update",,56,"03/06/2021 21:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0wVZsUidsqzaB3YfVMD4wMigGT9Yy1TMSbdotJdz6he1P6YGgPcHPxVkhT3b55pDml,0,1,Video,,,,,Lifetime,48,47,1,1,0,0,0,48,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4.869,6.802,0,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510091809194543,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/05/2021 22:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02yDvuNWhVkAhva7eqbvhBEZ9PZa8Zp2oV9YRb8Vnj3WEXMSwkN41qqHDfSzkGT8fvl,0,1,Photo,,,,,Lifetime,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509466515923739,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/05/2021 00:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02L1iiPPdKJf6FTo5edfMaWLC27414xW2CkDirVJqscG4YPc53Fw6aNgb1hcNebfXRl,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509461502590907,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/04/2021 23:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0kPAejbbYz8Mfa5KpcabSrfJ7nHLM8ni3gAnxLB1W6bjSGLYJZct9w1ahgfBVqfol,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508743919329332,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/03/2021 23:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid02aLUtpKY1Fb3daGnsRaQZsznBDNKGRhtWWo71rZci15pisinSCbUy8YYoCdoUSYD4l,0,1,Other,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.129,0,32.03,0,0.377,0,1.602,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507503042786753,761959820674416,"Unitel Bayankhongor","Status update",,0,"03/02/2021 05:03",N/A,https://www.facebook.com/unitelbayankhongor/posts/pfbid0B31NeHx4GnJHWBPHN51maPWzNF9Q8KNH3mzjk6QQL2SdHZZvt8vzPPHSmQoB7kUGl,0,1,Photo,,,,,Lifetime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
